user_id,group,vm_id,vpn_location,vpn_server,proportion
9658,mental health - suicide,10,Boston,77,28
9659,mental health - suicide,10,Charlotte,35,42
9660,mental health - suicide,10,Chicago,40,57
9661,mental health - suicide,10,Cincinnati,5,51
9662,mental health - suicide,10,Dallas,66,5
9663,mental health - suicide,10,Denver,12,96
9664,mental health - suicide,10,Houston,25,59
9665,mental health - suicide,10,Las Vegas,31,76
9666,mental health - suicide,10,Los Angeles,61,46
9667,mental health - suicide,10,Miami,1,1
9668,mental health - suicide,10,New Orleans,47,28
9669,mental health - suicide,10,New York,113,61
9670,mental health - suicide,10,Phoenix,15,49
9671,mental health - suicide,10,San Jose,52,46
9672,mental health - suicide,10,Seattle,22,51
9673,mental health - suicide,10,Ashburn,8,32
9674,mental health - suicide,10,Atlanta,83,55
9675,mental health - suicide,10,Boston,56,90
9676,mental health - suicide,10,Charlotte,23,2
9677,mental health - suicide,10,Chicago,117,80
9678,mental health - suicide,10,Cincinnati,4,40
9679,mental health - suicide,10,Dallas,12,38
9680,mental health - suicide,10,Denver,0,47
9681,mental health - suicide,10,Houston,47,28
9682,mental health - suicide,10,Las Vegas,1,85
9683,mental health - suicide,10,Los Angeles,34,6
9684,mental health - suicide,10,Miami,44,28
9685,mental health - suicide,10,New Orleans,43,13
9686,mental health - suicide,10,New York,50,60
9687,mental health - suicide,10,Phoenix,26,40
9688,mental health - suicide,10,San Jose,36,35
9689,mental health - suicide,10,Seattle,21,34
9690,mental health - suicide,10,Ashburn,84,60
9691,mental health - suicide,10,Atlanta,3,32
9692,mental health - suicide,10,Boston,82,68
9693,mental health - suicide,10,Charlotte,20,99
9694,mental health - suicide,10,Chicago,84,37
9695,mental health - suicide,10,Cincinnati,14,99
9696,mental health - suicide,10,Dallas,92,63
9697,mental health - suicide,10,Denver,22,28
9698,mental health - suicide,10,Houston,11,62
9699,mental health - suicide,10,Las Vegas,27,88
9700,mental health - suicide,10,Los Angeles,47,42
9701,mental health - suicide,10,Miami,59,60
9702,mental health - suicide,10,New Orleans,17,74
9703,mental health - suicide,10,New York,60,56
9704,mental health - suicide,10,Phoenix,0,82
9705,mental health - suicide,10,San Jose,40,70
9706,mental health - suicide,10,Seattle,6,71
9707,mental health - suicide,10,Ashburn,42,36
9708,mental health - suicide,10,Atlanta,132,35
9709,mental health - suicide,10,Boston,22,71
9710,mental health - suicide,10,Charlotte,39,59
9711,mental health - suicide,10,Chicago,63,24
9712,mental health - suicide,10,Cincinnati,3,95
9713,mental health - suicide,10,Dallas,26,65
9714,mental health - suicide,10,Denver,9,8
9715,mental health - suicide,10,Houston,38,30
9716,mental health - suicide,10,Las Vegas,44,20
9717,mental health - suicide,10,Los Angeles,35,88
9718,mental health - suicide,10,Miami,59,14
9719,mental health - suicide,10,New Orleans,52,48
9720,mental health - suicide,10,New York,87,85
9721,mental health - suicide,10,Phoenix,8,91
9722,mental health - suicide,10,San Jose,43,86
9723,mental health - suicide,10,Seattle,6,87
9724,mental health - suicide,10,Ashburn,66,9
9725,mental health - suicide,10,Atlanta,46,25
9726,mental health - suicide,10,Boston,51,16
9727,mental health - suicide,10,Charlotte,9,83
9728,mental health - suicide,10,Chicago,50,42
9729,mental health - suicide,10,Cincinnati,14,36
9730,mental health - suicide,10,Dallas,69,94
9731,mental health - suicide,10,Denver,5,86
9732,mental health - suicide,10,Houston,14,51
9733,mental health - suicide,10,Las Vegas,11,82
9734,mental health - suicide,10,Los Angeles,72,60
9735,mental health - suicide,10,Miami,8,67
9736,mental health - suicide,10,New Orleans,1,16
9737,mental health - suicide,10,New York,30,50
9738,mental health - suicide,10,Phoenix,17,27
9739,mental health - suicide,10,San Jose,29,54
9740,mental health - suicide,10,Seattle,11,96
9741,mental health - suicide,10,Ashburn,85,38
9742,mental health - suicide,10,Atlanta,131,17
9743,mental health - suicide,10,Boston,29,7
9744,mental health - suicide,10,Charlotte,31,80
9745,mental health - suicide,10,Chicago,81,44
9746,mental health - suicide,10,Cincinnati,6,33
9747,mental health - suicide,10,Dallas,27,84
9748,mental health - suicide,10,Denver,24,25
9749,mental health - suicide,10,Houston,29,17
9750,mental health - suicide,10,Las Vegas,29,55
9751,mental health - suicide,10,Los Angeles,37,50
9752,mental health - suicide,10,Miami,19,35
9753,mental health - suicide,10,New Orleans,27,18
9754,mental health - suicide,10,New York,115,97
9755,mental health - suicide,10,Phoenix,9,34
9756,mental health - suicide,10,San Jose,4,56
9757,mental health - suicide,10,Seattle,10,7
9758,mental health - suicide,10,Ashburn,13,55
9759,mental health - suicide,10,Atlanta,55,47
9760,mental health - suicide,10,Boston,67,39
9761,mental health - suicide,10,Charlotte,0,73
9762,mental health - suicide,10,Chicago,71,71
9763,mental health - suicide,10,Cincinnati,17,10
9764,mental health - suicide,10,Dallas,107,1
9765,mental health - suicide,10,Denver,10,79
9766,mental health - suicide,10,Houston,52,3
9767,mental health - suicide,10,Las Vegas,34,53
9768,mental health - suicide,10,Los Angeles,7,28
9769,mental health - suicide,10,Miami,7,97
9770,mental health - suicide,10,New Orleans,36,31
9771,mental health - suicide,10,New York,34,84
9772,mental health - suicide,10,Phoenix,30,70
9773,mental health - suicide,10,San Jose,45,49
9774,mental health - suicide,10,Seattle,29,56
9775,mental health - suicide,10,Ashburn,77,18
9776,mental health - suicide,10,Atlanta,42,94
9777,mental health - suicide,10,Boston,7,74
9778,mental health - suicide,10,Charlotte,15,98
9779,mental health - suicide,10,Chicago,121,49
9780,mental health - suicide,10,Cincinnati,10,34
9781,mental health - suicide,10,Dallas,120,28
9782,mental health - suicide,10,Denver,16,72
9783,mental health - suicide,10,Houston,3,78
9784,mental health - suicide,10,Las Vegas,36,37
9785,mental health - suicide,10,Los Angeles,5,10
9786,mental health - suicide,10,Miami,16,19
9787,mental health - suicide,10,New Orleans,11,12
9788,mental health - suicide,10,New York,91,19
9789,mental health - suicide,10,Phoenix,33,25
9790,mental health - suicide,10,San Jose,27,4
9791,mental health - suicide,10,Seattle,7,14
9792,mental health - suicide,10,Ashburn,115,49
9793,mental health - suicide,10,Atlanta,104,49
9794,mental health - suicide,10,Boston,54,45
9795,mental health - suicide,10,Charlotte,28,20
9796,mental health - suicide,10,Chicago,36,24
9797,mental health - suicide,10,Cincinnati,0,6
9798,mental health - suicide,10,Dallas,16,39
9799,mental health - suicide,10,Denver,30,55
9800,mental health - suicide,10,Houston,26,61
9801,mental health - suicide,10,Las Vegas,17,25
9802,mental health - suicide,10,Los Angeles,64,28
9803,mental health - suicide,10,Miami,24,5
9804,mental health - suicide,10,New Orleans,34,73
9805,mental health - suicide,10,New York,146,17
9806,mental health - suicide,10,Phoenix,12,45
9807,mental health - suicide,10,San Jose,17,35
9808,mental health - suicide,10,Seattle,13,6
9809,mental health - suicide,10,Ashburn,1,42
9810,mental health - suicide,10,Atlanta,65,53
9811,mental health - suicide,10,Boston,7,77
9812,mental health - suicide,10,Charlotte,6,8
9813,mental health - suicide,10,Chicago,36,27
9814,mental health - suicide,10,Cincinnati,0,87
9815,mental health - suicide,10,Dallas,33,92
9816,mental health - suicide,10,Denver,30,23
9817,mental health - suicide,10,Houston,33,10
9818,mental health - suicide,10,Las Vegas,7,87
9819,mental health - suicide,10,Los Angeles,8,59
9820,mental health - suicide,10,Miami,10,26
9821,mental health - suicide,10,New Orleans,11,32
9822,mental health - suicide,10,New York,48,35
9823,mental health - suicide,10,Phoenix,31,81
9824,mental health - suicide,10,San Jose,33,81
9825,mental health - suicide,10,Seattle,21,48
9826,mental health - suicide,10,Ashburn,78,5
9827,mental health - suicide,10,Atlanta,15,97
9828,mental health - suicide,10,Boston,24,77
9829,mental health - suicide,10,Charlotte,29,33
9830,mental health - suicide,10,Chicago,87,83
9831,mental health - suicide,10,Cincinnati,6,73
9832,mental health - suicide,10,Dallas,45,24
9833,mental health - suicide,10,Denver,5,43
9834,mental health - suicide,10,Houston,13,83
9835,mental health - suicide,10,Las Vegas,35,87
9836,mental health - suicide,10,Los Angeles,6,80
9837,mental health - suicide,10,Miami,15,85
9838,mental health - suicide,10,New Orleans,36,77
9839,mental health - suicide,10,New York,139,14
9840,mental health - suicide,10,Phoenix,9,59
9841,mental health - suicide,10,San Jose,33,61
9842,mental health - suicide,10,Seattle,8,99
9843,mental health - suicide,10,Ashburn,70,9
9844,mental health - suicide,10,Atlanta,80,88
9845,mental health - suicide,10,Boston,53,19
9846,mental health - suicide,10,Charlotte,10,8
9847,mental health - suicide,10,Chicago,22,98
9848,mental health - suicide,10,Cincinnati,2,17
9849,mental health - suicide,10,Dallas,93,32
9850,mental health - suicide,10,Denver,13,13
9851,mental health - suicide,10,Houston,49,33
9852,mental health - suicide,10,Las Vegas,14,13
9853,mental health - suicide,10,Los Angeles,58,40
9854,mental health - suicide,10,Miami,43,71
9855,mental health - suicide,10,New Orleans,40,64
9856,mental health - suicide,10,New York,115,83
9857,mental health - suicide,10,Phoenix,18,6
9858,mental health - suicide,10,San Jose,38,28
9859,mental health - suicide,10,Seattle,4,2
9860,mental health - suicide,10,Ashburn,41,23
9861,mental health - suicide,10,Atlanta,119,49
9862,mental health - suicide,10,Boston,44,31
9863,mental health - suicide,10,Charlotte,14,83
9864,mental health - suicide,10,Chicago,105,19
9865,mental health - suicide,10,Cincinnati,14,43
9866,mental health - suicide,10,Dallas,116,24
9867,mental health - suicide,10,Denver,2,38
9868,mental health - suicide,10,Houston,2,63
9869,mental health - suicide,10,Las Vegas,38,13
9870,mental health - suicide,10,Los Angeles,77,25
9871,mental health - suicide,10,Miami,25,46
9872,mental health - suicide,10,New Orleans,38,28
9873,mental health - suicide,10,New York,25,18
9874,mental health - suicide,10,Phoenix,33,90
9875,mental health - suicide,10,San Jose,39,33
9876,mental health - suicide,10,Seattle,2,27
9877,mental health - suicide,10,Ashburn,59,3
9878,mental health - suicide,10,Atlanta,42,1
9879,mental health - suicide,10,Boston,5,60
9880,mental health - suicide,10,Charlotte,5,77
9881,mental health - suicide,10,Chicago,28,43
9882,mental health - suicide,10,Cincinnati,14,36
9883,mental health - suicide,10,Dallas,12,61
9884,mental health - suicide,10,Denver,19,43
9885,mental health - suicide,10,Houston,25,34
9886,mental health - suicide,10,Las Vegas,17,21
9887,mental health - suicide,10,Los Angeles,9,28
9888,mental health - suicide,10,Miami,62,79
9889,mental health - suicide,10,New Orleans,12,47
9890,mental health - suicide,10,New York,79,97
9891,mental health - suicide,10,Phoenix,28,21
9892,mental health - suicide,10,San Jose,52,16
9893,mental health - suicide,10,Seattle,3,44
9894,mental health - suicide,10,Ashburn,97,4
9895,mental health - suicide,10,Atlanta,98,77
9896,mental health - suicide,10,Boston,78,3
9897,mental health - suicide,10,Charlotte,34,31
9898,mental health - suicide,10,Chicago,7,9
9899,mental health - suicide,10,Cincinnati,5,81
9900,mental health - suicide,10,Dallas,84,31
9901,mental health - suicide,10,Denver,18,47
9902,mental health - suicide,10,Houston,2,17
9903,mental health - suicide,10,Las Vegas,30,81
9904,mental health - suicide,10,Los Angeles,12,21
9905,mental health - suicide,10,Miami,59,48
9906,mental health - suicide,10,New Orleans,12,94
9907,mental health - suicide,10,New York,137,23
9908,mental health - suicide,10,Phoenix,27,11
9909,mental health - suicide,10,San Jose,41,22
9910,mental health - suicide,10,Seattle,6,61
9911,mental health - suicide,10,Ashburn,55,65
9912,mental health - suicide,10,Atlanta,52,92
9913,mental health - suicide,10,Boston,0,30
9914,mental health - suicide,10,Charlotte,0,91
9915,mental health - suicide,10,Chicago,99,36
9916,mental health - suicide,10,Cincinnati,6,86
9917,mental health - suicide,10,Dallas,110,96
9918,mental health - suicide,10,Denver,5,41
9919,mental health - suicide,10,Houston,10,4
9920,mental health - suicide,10,Las Vegas,13,37
9921,mental health - suicide,10,Los Angeles,54,56
9922,mental health - suicide,10,Miami,3,71
9923,mental health - suicide,10,New Orleans,41,62
9924,mental health - suicide,10,New York,56,98
9925,mental health - suicide,10,Phoenix,13,94
9926,mental health - suicide,10,San Jose,52,7
9927,mental health - suicide,10,Seattle,5,65
9928,mental health - suicide,10,Ashburn,62,8
9929,mental health - suicide,10,Atlanta,140,46
9930,mental health - suicide,10,Boston,80,72
9931,mental health - suicide,10,Charlotte,37,51
9932,mental health - suicide,10,Chicago,39,60
9933,mental health - suicide,10,Cincinnati,5,10
9934,mental health - suicide,10,Dallas,36,63
9935,mental health - suicide,10,Denver,21,70
9936,mental health - suicide,10,Houston,3,54
9937,mental health - suicide,10,Las Vegas,31,1
9938,mental health - suicide,10,Los Angeles,52,62
9939,mental health - suicide,10,Miami,57,28
9940,mental health - suicide,10,New Orleans,26,98
9941,mental health - suicide,10,New York,106,14
9942,mental health - suicide,10,Phoenix,2,96
9943,mental health - suicide,10,San Jose,34,94
9944,mental health - suicide,10,Seattle,19,57
9945,mental health - suicide,10,Ashburn,62,20
9946,mental health - suicide,10,Atlanta,40,50
9947,mental health - suicide,10,Boston,65,22
9948,mental health - suicide,10,Charlotte,36,28
9949,mental health - suicide,10,Chicago,115,22
9950,mental health - suicide,10,Cincinnati,7,55
9951,mental health - suicide,10,Dallas,92,26
9952,mental health - suicide,10,Denver,28,11
9953,mental health - suicide,10,Houston,20,9
9954,mental health - suicide,10,Las Vegas,27,28
9955,mental health - suicide,10,Los Angeles,69,95
9956,mental health - suicide,10,Miami,37,81
9957,mental health - suicide,10,New Orleans,33,82
9958,mental health - suicide,10,New York,69,21
9959,mental health - suicide,10,Phoenix,21,11
9960,mental health - suicide,10,San Jose,14,64
